t,x,y,z,dist_to_goal,min_dist_to_obs,step_count,qp_feasible
14.125,3.1986514809813182,2.544453621897427,1.0071901934976843,0.49702777827901873,1.2898580883693238,678,True
14.145833333333332,3.2011412620713457,2.5527023228209687,1.0071572883093958,0.49049387977155695,1.2971607658351139,679,True
14.166666666666666,3.2035460870748484,2.5609686953468516,1.0071235525533044,0.4839733887621375,1.3044244314454885,680,True
14.1875,3.205899994263646,2.5692391822344036,1.0070896709022366,0.4774934064396668,1.3116659781078577,681,True
14.208333333333332,3.2082416175381683,2.5774940455094995,1.007054313346245,0.47108981754186613,1.3189012398721784,682,True
14.229166666666666,3.21055886054312,2.5857441942131536,1.007018521097751,0.46474957344759993,1.3261282883299914,683,True
14.25,3.212830014292357,2.593987726290775,1.0069812194500258,0.4584662679098965,1.3333296632472142,684,True
14.270833333333332,3.215079868458605,2.6021955981906078,1.0069439444561423,0.4522785759680743,1.3405042588802176,685,True
14.291666666666666,3.217339602915131,2.6103587424620502,1.0069066395298725,0.44621128878666594,1.3476687305971047,686,True
14.3125,3.219590891812085,2.618485127275393,1.0068695288643852,0.4402510060223808,1.3548144679471619,687,True
14.333333333333332,3.2218068936370483,2.6265492328960542,1.0068330657856455,0.43440817706792,1.3619041065830788,688,True
14.354166666666666,3.2240091309150394,2.6345220928610265,1.0067962838533906,0.4287194663345849,1.3689334114197467,689,True
14.375,3.2262277642939825,2.6424270224251645,1.0067562173978515,0.42318209095224546,1.375939745782242,690,True
14.395833333333332,3.2284440989229255,2.6502987293635925,1.006715178131836,0.4177592352477293,1.382932580632407,691,True
14.416666666666666,3.2306314193854595,2.6581267200683483,1.0066753291640544,0.4124472707612764,1.3898849635744266,692,True
14.4375,3.232811442899173,2.665895351277168,1.006634687287503,0.40727276279958224,1.3968017043464014,693,True
14.458333333333332,3.2350146263834616,2.6736352489705246,1.006593152952171,0.4022304003858239,1.4037255720940465,694,True
14.479166666666666,3.2372230800319257,2.681381004172875,1.006551560808889,0.3972855108744233,1.4106671291587372,695,True
14.5,3.23941091508557,2.6891214073964247,1.006508941520455,0.39243528373606573,1.4175998189222376,696,True
14.520833333333332,3.241591815220636,2.6968393599926617,1.006464062449847,0.3877044788683985,1.424521582715194,697,True
14.541666666666666,3.243777344572052,2.704554779148549,1.0064186787250728,0.38308807301603537,1.4314543883222322,698,True
14.5625,3.245930130959865,2.712280602056493,1.0063743897608086,0.37855609110372707,1.4383803235644723,699,True
14.583333333333332,3.2480054368234526,2.7199830452767118,1.0063313054405185,0.3741073068720748,1.4452438801220693,700,True
14.604166666666666,3.250007175049931,2.7276240757015646,1.0062890043100037,0.3697726102472777,1.452021349447098,701,True
14.625,3.2519474874774397,2.735217864891934,1.0062470698299266,0.3655490957450732,1.4587312714423604,702,True
