t,x,y,z,dist_to_goal,min_dist_to_obs,step_count
7.354166666666666,1.3454965320699166,0.30216753209039565,1.0060088172565806,3.164761895654193,0.4786770877206726,353
7.375,1.3523170812979641,0.30322082021492386,1.0060569944565736,3.1603027754135478,0.48078713562422365,354
7.395833333333333,1.3591172740741073,0.3043097496846357,1.0061059220151474,3.15583258874278,0.48291132379233853,355
7.416666666666666,1.3659254801674607,0.30546516743017693,1.0061549575077824,3.1513101059400594,0.48503508882633956,356
7.4375,1.3727244255470952,0.30672559287074486,1.0062041537932642,3.1467111908837078,0.4871168280375107,357
7.458333333333333,1.3794920262777173,0.30808113981474544,1.0062524313877645,3.1420554316588425,0.48915518568177047,358
7.479166666666666,1.386249276040555,0.30951354345349225,1.0063003987560806,3.137347361540367,0.4911763709287615,359
7.5,1.3930171586399793,0.31105283540249845,1.006348045800377,3.1325502396782006,0.49316497816808563,360
7.520833333333333,1.3997698299823358,0.31273648482222166,1.0063946035101388,3.127644910790617,0.4950767612366885,361
7.541666666666666,1.4064772010465425,0.31455364977004235,1.006440709163707,3.122655679623098,0.4969067787478039,362
7.5625,1.4131611503125254,0.31648529702101846,1.0064856222957956,3.117587329855958,0.49868296921620575,363
7.583333333333333,1.4198543112538828,0.3185552500268346,1.0065283809146555,3.1124024425801617,0.5004027673268392,364
7.604166666666666,1.4265433410365504,0.32078731899668644,1.0065688867591398,3.1070869955568736,0.5020405774138437,365
7.625,1.4332095863036365,0.3231560812475839,1.0066067722554564,3.1016720031705884,0.5036095046833973,366
7.645833333333333,1.4398697246730283,0.3256273821330435,1.0066446967197937,3.0961782130851043,0.5051483108177386,367
7.666666666666666,1.4465310063020704,0.32821476180780845,1.0066830495604446,3.0905900628446332,0.5066506963004986,368
7.6875,1.4531530781085855,0.33093896538567424,1.0067204674722545,3.084909621195487,0.5080782018087593,369
7.708333333333333,1.459691342520364,0.33377252327665496,1.006757864869532,3.0791825841737364,0.5094289228396338,370
7.729166666666666,1.466153004639353,0.3366804136480331,1.0067965790109905,3.073435214496826,0.5107351585890678,371
7.75,1.472556499669065,0.3396766224108175,1.0068356451324818,3.0676458149687216,0.5119954484911016,372
7.770833333333333,1.4788748914873475,0.34278269043265797,1.0068729052504575,3.061808724077733,0.5131763361608319,373
7.791666666666666,1.4850768965289045,0.3459719405639196,1.0069086048462432,3.055962152665747,0.5142802331358896,374
7.8125,1.4911829449197298,0.34920993487896534,1.0069449683545844,3.0501254249015606,0.5153455673763481,375
7.833333333333333,1.4972247134065044,0.3525112359344541,1.0069821014914515,3.0442698743033136,0.5163786592098722,376
7.854166666666666,1.5031884854841384,0.35589817141354363,1.007018041937834,3.0383825372777125,0.5173529332621483,377
7.875,1.5090560962789954,0.35934482164197573,1.0070531023310907,3.0324945575028437,0.5182769498866271,378
7.895833333333333,1.5148610545060113,0.362817228449105,1.0070896833777703,3.026618727490837,0.519197039672582,379
7.916666666666666,1.5206481298498626,0.36633024406189973,1.0071280204182067,3.020719971750914,0.5201291573324358,380
7.9375,1.5264166323330282,0.36990649929556374,1.0071665905240517,3.0147787852398373,0.5210555952107128,381
7.958333333333333,1.532160941403954,0.3735202849869888,1.0072048091098966,3.008820218057115,0.5219927620598166,382
7.979166666666666,1.5379204666932675,0.37713724493600664,1.0072445454730155,3.0028549876834587,0.5229923694259935,383
8.0,1.5437376330134323,0.38077152061060326,1.007285544767851,2.9968501777547,0.5240719163046115,384
8.020833333333332,1.54960853109217,0.38444528808655665,1.0073265297493685,2.990788448240931,0.5252133910741723,385
8.041666666666666,1.5555232135624562,0.3881323748359297,1.007365845925169,2.984697628508343,0.5264308994287892,386
8.0625,1.5614996534928525,0.3917970727118664,1.007405195443262,2.9786004421095367,0.5277636508294188,387
8.083333333333332,1.5675388979092808,0.39545087570035714,1.0074435620722175,2.972486561199111,0.5292044647320382,388
8.104166666666666,1.5736170343030123,0.39911137144415304,1.0074811958985679,2.9663523039709427,0.5307247714919243,389
8.125,1.5797320589442052,0.4027458150510905,1.0075203758518727,2.960227505054036,0.5323471761270495,390
8.145833333333332,1.5858896330865129,0.40631056128469656,1.0075598244790527,2.9541479626555027,0.5341065949867203,391
8.166666666666666,1.5920561300646332,0.4098080279242325,1.0075995834693383,2.9481279054279916,0.5359766892980888,392
8.1875,1.598200316443895,0.4132488208103834,1.0076353854142552,2.9421730599961813,0.5379263481201564,393
